point_key,point_label,operator_key,tso_eic_code,operator_label,direction_key,valid_from,valid_to,has_data,is_virtualized_commercially,virtualized_commercially_since,is_virtualized_operationally,virtualized_operationally_since,is_pipe_in_pipe,related_operators,related_points,pipe_in_pipe_with_tso_key,pipe_in_pipe_with_tso_label,is_double_reporting,double_reporting_with_tso_key,double_reporting_with_tso_label,tso_item_identifier,tp_tso_item_label,tp_tso_valid_from,tp_tso_valid_to,tp_tso_remarks,tp_tso_conversion_factor,tp_rmk_grid_conversion_factor_capacity_default,tp_tso_gcv_min,tp_tso_gcv_max,tp_tso_gcv_remarks,tp_tso_gcv_unit,tp_tso_entry_exit_type,multi_annual_contracts_is_available,multi_annual_contracts_remarks,annual_contracts_is_available,annual_contracts_remarks,half_annual_contracts_is_available,half_annual_contracts_remarks,quarterly_contracts_is_available,quarterly_contracts_remarks,monthly_contracts_is_available,monthly_contracts_remarks,daily_contracts_is_available,daily_contracts_remarks,day_ahead_contracts_is_available,day_ahead_contracts_remarks,available_contracts_remarks,sentence_cmp_unsuccessful,sentence_cmp_unavailable,sentence_cmp_auction,sentence_cmp_made_available,last_update_date_time,is_invalid,is_cam_relevant,is_cmp_relevant,booking_platform_key,booking_platform_label,booking_platform_url,virtual_reverse_flow,virtual_reverse_flow_remark,t_so_country,t_so_balancing_zone,cross_border_point_type,e_u_relationship,connected_operators,adjacent_tso_eic,adjacent_operator_key,adjacent_country,point_type,id_point_type,adjacent_zones,id,data_set,region,adjacent_region,url
ITP-00494,Misso / Estonia,EE-TSO-0001,10X1001A1001A39W,Elering,entry,,,True,False,,False,,False,,,,,,,,38ZEEG-0007104-R,Misso / Estonia,2015-01-01,2019-12-31,,1.000000,,,,"Temp= 0´ C and P= 101,325 kPa",kWh/m³,,False,,True,,False,,True,,True,,False,,True,,,,,,,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,EE,Joint Bal Zone EE/LV,In-country EU,between EU and Non-EU,,,,EE,Cross-Border Transmission IP between EU and Non-EU (import),1,,5EE-TSO-0001ITP-00494entry,5,Northern Europe,Northern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00550,BALTICCONNECTOR,EE-TSO-0001,10X1001A1001A39W,Elering,entry,,,True,False,,False,,False,,,,,,,,21Z0000000004952,BALTICCONNECTOR,2020-01-01,2099-12-31,,1.000000,,,,"Temp= 0´ C and P= 101,325 kPa",kWh/m³,,False,,True,,False,,True,,True,,True,,True,,Implicit allocation,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of congestion management procedures,2024-07-22T06:07:18+02:00,False,True,True,,,,Yes,,EE,Joint Bal Zone EE/LV,Cross-Border EU|EU,within EU,Gasgrid Finland,21X000000001393X,FI-TSO-0003,FI,Cross-Border Transmission IP within EU,0,Finland,5EE-TSO-0001ITP-00550entryFI-TSO-0003,5,Northern Europe,Northern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00550,BALTICCONNECTOR,EE-TSO-0001,10X1001A1001A39W,Elering,exit,,,True,False,,False,,False,,,,,,,,21Z0000000004952,BALTICCONNECTOR,2020-01-01,2099-12-31,,1.000000,,,,"Temp= 0´ C and P= 101,325 kPa",kWh/m³,,False,,True,,False,,True,,True,,True,,True,,Implicit allocation,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of congestion management procedures.,2024-07-22T06:07:18+02:00,False,True,True,,,,Yes,,EE,Joint Bal Zone EE/LV,Cross-Border EU|EU,within EU,Gasgrid Finland,21X000000001393X,FI-TSO-0003,FI,Cross-Border Transmission IP within EU,0,Finland,5EE-TSO-0001ITP-00550exitFI-TSO-0003,5,Northern Europe,Northern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
PRD-00209,Estonia Production Point,EE-TSO-0001,10X1001A1001A39W,Elering,entry,,,True,False,,False,,False,,,,,,,,38ZEEG-0007106-L,Estonia Production Point,2015-10-28,,Virtual aggregated Estonia Balancing Zone Production Point,1.000000,,,,"Temp= 0´ C and P= 101,325 kPa",kWh/m³,,False,,True,,False,,True,,True,,False,,True,,,,,,,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,EE,Joint Bal Zone EE/LV,In-country EU,within EU,,,,EE,Aggregated production point - SysDev,10,,5EE-TSO-0001PRD-00209entry,5,Northern Europe,Northern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00048,Almería,ES-TSO-0001,                ,Medgaz,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,ES,,In-country EU,between EU and Non-EU,Enagas,21X000000001254A,ES-TSO-0006,ES,Cross-Border Transmission IP between EU and Non-EU (import),1,Spain,5ES-TSO-0001ITP-00048exitES-TSO-0006,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
LNG-00023,Sagunto,ES-TSO-0003,                ,Saggas,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,ES,,In-country EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,LNG Entry point,2,Spain,5ES-TSO-0003LNG-00023exitES-TSO-0006,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
LNG-00013,Bilbao,ES-TSO-0005,                ,BBG,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,ES,,In-country EU,within EU,Enagas,21X000000001254A,ES-TSO-0006,ES,LNG Entry point,2,Spain,5ES-TSO-0005LNG-00013exitES-TSO-0006,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
FNC-00043,Aggregated Distribution + Final Customers Exits (ES),ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,False,,False,,False,,,,,,,,21Y0000000000298,EXITS PCTD/PCLD ENAGAS Spain - PCLD + PCTD + PCDD - Agrupación Salidas del Sistemas,2017-05-01,2099-12-31,"Aggregated exits: distribution and direct customers. As only direct customers are subject to Nomination and Renomination, these indicators do not apply to the aggregation.",1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,In-country EU,within EU,,,,ES,Aggregated Point - Final Consumers,18,,5ES-TSO-0006FNC-00043exit,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00018,Larrau,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000036Y,LARRAU,2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Larrau + Irún (ES) / Biritatou (FR)) is offered through VIP PIRINEOS,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00018entryFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00018,Larrau,ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000036Y,LARRAU,2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Larrau + Irún (ES) / Biritatou (FR)) is offered through VIP PIRINEOS,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00018exitFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00033,Biriatou (FR) / Irun (ES),ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z0000000001410,IRUN (ES) / BIRIATOU (FR),2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Larrau + Irún (ES) / Biritatou (FR)) is offered through VIP PIRINEOS,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00033entryFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00033,Biriatou (FR) / Irun (ES),ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z0000000001410,IRUN (ES) / BIRIATOU (FR),2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Larrau + Irún (ES) / Biritatou (FR)) is offered through VIP PIRINEOS,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00033exitFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00048,Almería,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,False,,False,,False,,,,,,,,21Z0000000002131,ALMERÍA,2018-06-20,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,In-country EU,between EU and Non-EU,Medgaz,                ,ES-TSO-0001,ES,Cross-Border Transmission IP between EU and Non-EU (import),1,,5ES-TSO-0006ITP-00048entryES-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00052,Valença do Minho (PT) / Tuy (ES),ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000058O,TUY,2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Valença do Minho (PT) / Tuy (ES) + Badajoz (ES) / Campo Maior (PT)) is offered through VIP IBERICO,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00052entryPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00052,Valença do Minho (PT) / Tuy (ES),ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000058O,TUY,2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Valença do Minho (PT) / Tuy (ES) + Badajoz (ES) / Campo Maior (PT)) is offered through VIP IBERICO,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00052exitPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00064,Badajoz (ES) / Campo Maior (PT),ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000062X,BADAJOZ,2018-06-20,2014-12-31,Capacity of two physical IPs (i.e Valença do Minho (PT) / Tuy (ES) + Badajoz (ES) / Campo Maior (PT)) is offered through VIP IBERICO,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00064entryPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00064,Badajoz (ES) / Campo Maior (PT),ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,True,2014-10-01,True,2014-10-01,False,,,,,False,,,21Z000000000062X,BADAJOZ,2009-05-01,2014-12-31,Capacity of two physical IPs (i.e Valença do Minho (PT) / Tuy (ES) + Badajoz (ES) / Campo Maior (PT)) is offered through VIP IBERICO,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00064exitPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00286,VIP IBERICO,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,False,,False,,False,,,,,,,,21Z000000000282J,VIP IBERICO,2014-12-17,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00286entryPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00286,VIP IBERICO,ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,False,,False,,False,,,,,,,,21Z000000000282J,VIP IBERICO,2014-12-17,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,ES,Spain,Cross-Border EU|EU,within EU,REN,21X-PT-A-A0A0A-Y,PT-TSO-0001,PT,Cross-Border Transmission IP within EU,0,Portugal,5ES-TSO-0006ITP-00286exitPT-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00304,VIP PIRINEOS,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,False,,False,,False,,,,,,,,21Z000000000285D,VIP PIRINEOS,2014-12-01,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00304entryFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00304,VIP PIRINEOS,ES-TSO-0006,21X000000001254A,Enagas,exit,,,True,False,,False,,False,,,,,,,,21Z000000000285D,VIP PIRINEOS,2014-12-01,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,ES,Spain,Cross-Border EU|EU,within EU,TERÉGA,21X-FR-B-A0A0A-J,FR-TSO-0002,FR,Cross-Border Transmission IP within EU,0,TRF,5ES-TSO-0006ITP-00304exitFR-TSO-0002,5,Southern Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
LNG-00012,Barcelona,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,False,,False,,False,,,,,,,,21Z000000000063V,BARCELONA,2009-05-01,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,In-country EU,within EU,,,,ES,LNG Entry point,2,,5ES-TSO-0006LNG-00012entry,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
LNG-00013,Bilbao,ES-TSO-0006,21X000000001254A,Enagas,entry,,,True,False,,False,,False,,,,,,,,21Z0000000001402,BILBAO,2009-05-01,2099-12-31,,1.000000,"1m3(n)=11,86 kWh",11.690000,,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,ES,Spain,In-country EU,within EU,BBG,                ,ES-TSO-0005,ES,LNG Entry point,2,,5ES-TSO-0006LNG-00013entryES-TSO-0005,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
